Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1059,0,18,19.358315391935584,10.206599999946775,129.0953999996418,10499.0,0.3924316241992042,0.0,18,23,24,25,30,36,40,43,52,130,130
GET,/cart,422,0,7,6.664535545108683,4.652700001315679,10.900600002059946,5087.0,0.15637974071016447,0.0,7,7,7,7,8,8,8,9,11,11,11
GET,/product/[product_id],813,0,6,6.651340098512834,4.818500001420034,33.817999999882886,5865.0,0.301271870135933,0.0,6,7,7,7,8,8,9,10,34,34,34
,Aggregated,2294,0,8,12.5198036182156,4.652700001315679,129.0953999996418,7861.115954664342,0.8500832350453017,0.0,8,12,15,22,24,29,37,40,49,130,130
