Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782213532,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782213533,1,,Aggregated,0.000000,0.000000,66,66,66,66,66,66,66,66,66,66,66,2,0,13.417699999990873,39.955349999218015,13.417699999990873,66.49299999844516,10499.0
1782213534,2,,Aggregated,0.000000,0.000000,24,24,66,66,66,66,66,66,66,66,66,4,0,13.166900003852788,29.229025001768605,13.166900003852788,66.49299999844516,10499.0
1782213535,2,,Aggregated,0.000000,0.000000,24,24,66,66,66,66,66,66,66,66,66,4,0,13.166900003852788,29.229025001768605,13.166900003852788,66.49299999844516,10499.0
1782213536,2,,Aggregated,0.000000,0.000000,24,24,66,66,66,66,66,66,66,66,66,4,0,13.166900003852788,29.229025001768605,13.166900003852788,66.49299999844516,10499.0
1782213537,2,,Aggregated,2.000000,0.000000,13,24,24,66,66,66,66,66,66,66,66,5,0,13,25.883520001661964,12.5015000012354,66.49299999844516,10499.0
1782213538,2,,Aggregated,2.000000,0.000000,13,24,24,66,66,66,66,66,66,66,66,5,0,13,25.883520001661964,12.5015000012354,66.49299999844516,10499.0
1782213539,2,,Aggregated,2.000000,0.000000,13,24,24,66,66,66,66,66,66,66,66,5,0,13,25.883520001661964,12.5015000012354,66.49299999844516,10499.0
1782213540,2,,Aggregated,2.000000,0.000000,13,24,24,66,66,66,66,66,66,66,66,5,0,13,25.883520001661964,12.5015000012354,66.49299999844516,10499.0
1782213541,2,,Aggregated,0.714286,0.000000,13,13,24,24,66,66,66,66,66,66,66,6,0,13,22.582133335769566,6.075200006307568,66.49299999844516,9597.0
1782213542,2,,Aggregated,0.714286,0.000000,13,13,24,24,66,66,66,66,66,66,66,7,0,13,20.189928573797392,5.836700001964346,66.49299999844516,9063.857142857143
1782213543,2,,Aggregated,0.714286,0.000000,13,13,24,24,66,66,66,66,66,66,66,7,0,13,20.189928573797392,5.836700001964346,66.49299999844516,9063.857142857143
1782213544,2,,Aggregated,0.714286,0.000000,13,13,24,24,66,66,66,66,66,66,66,7,0,13,20.189928573797392,5.836700001964346,66.49299999844516,9063.857142857143
1782213545,2,,Aggregated,0.714286,0.000000,13,13,24,24,66,66,66,66,66,66,66,7,0,13,20.189928573797392,5.836700001964346,66.49299999844516,9063.857142857143
1782213546,2,,Aggregated,0.300000,0.000000,13,13,24,24,66,66,66,66,66,66,66,8,0,13,18.532037502154708,5.836700001964346,66.49299999844516,8664.0
1782213547,2,,Aggregated,0.300000,0.000000,13,13,24,24,66,66,66,66,66,66,66,8,0,13,18.532037502154708,5.836700001964346,66.49299999844516,8664.0
1782213548,2,,Aggregated,0.300000,0.000000,13,13,24,24,66,66,66,66,66,66,66,8,0,13,18.532037502154708,5.836700001964346,66.49299999844516,8664.0
1782213549,2,,Aggregated,0.300000,0.000000,13,13,24,24,66,66,66,66,66,66,66,8,0,13,18.532037502154708,5.836700001964346,66.49299999844516,8664.0
1782213550,2,,Aggregated,0.300000,0.000000,13,13,24,24,66,66,66,66,66,66,66,8,0,13,18.532037502154708,5.836700001964346,66.49299999844516,8664.0
1782213551,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,9,0,13,17.150500001864405,5.836700001964346,66.49299999844516,8353.0
1782213552,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,9,0,13,17.150500001864405,5.836700001964346,66.49299999844516,8353.0
1782213553,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,10,0,7,16.07346000164398,5.836700001964346,66.49299999844516,8104.2
1782213554,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,10,0,7,16.07346000164398,5.836700001964346,66.49299999844516,8104.2
1782213555,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,10,0,7,16.07346000164398,5.836700001964346,66.49299999844516,8104.2
1782213556,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,10,0,7,16.07346000164398,5.836700001964346,66.49299999844516,8104.2
1782213557,2,,Aggregated,0.300000,0.000000,13,13,13,24,66,66,66,66,66,66,66,10,0,7,16.07346000164398,5.836700001964346,66.49299999844516,8104.2
