Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782378301,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782378302,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782378303,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782378304,2,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,1,0,2077.8604000079213,2077.8604000079213,2077.8604000079213,2077.8604000079213,5865.0
1782378305,2,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2,0,2100,2090.51635000651,2077.8604000079213,2103.172300005099,8182.0
1782378306,2,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2,0,2100,2090.51635000651,2077.8604000079213,2103.172300005099,8182.0
1782378307,2,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2,0,2100,2090.51635000651,2077.8604000079213,2103.172300005099,8182.0
1782378308,2,,Aggregated,0.400000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,4,0,8,1049.0852750008344,7.355099995038472,2103.172300005099,6829.0
1782378309,2,,Aggregated,0.400000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,4,0,8,1049.0852750008344,7.355099995038472,2103.172300005099,6829.0
1782378310,2,,Aggregated,0.400000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,4,0,8,1049.0852750008344,7.355099995038472,2103.172300005099,6829.0
1782378311,2,,Aggregated,0.500000,0.000000,36,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,6,0,8,706.5239833318628,7.1693999925628304,2103.172300005099,7280.0
1782378312,2,,Aggregated,0.500000,0.000000,36,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,6,0,8,706.5239833318628,7.1693999925628304,2103.172300005099,7280.0
1782378313,2,,Aggregated,0.500000,0.000000,36,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,6,0,8,706.5239833318628,7.1693999925628304,2103.172300005099,7280.0
1782378314,2,,Aggregated,0.600000,0.000000,17,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,8,0,8,532.9617749976023,7.1693999925628304,2103.172300005099,7408.25
1782378315,2,,Aggregated,0.600000,0.000000,17,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,8,0,8,532.9617749976023,7.1693999925628304,2103.172300005099,7408.25
1782378316,2,,Aggregated,0.600000,0.000000,17,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,8,0,8,532.9617749976023,7.1693999925628304,2103.172300005099,7408.25
1782378317,2,,Aggregated,0.600000,0.000000,17,36,2100,2100,2100,2100,2100,2100,2100,2100,2100,8,0,8,532.9617749976023,7.1693999925628304,2103.172300005099,7408.25
1782378318,2,,Aggregated,0.600000,0.000000,17,36,50,2100,2100,2100,2100,2100,2100,2100,2100,10,0,9,432.21354999841424,7.1693999925628304,2103.172300005099,7563.0
1782378319,2,,Aggregated,0.600000,0.000000,17,36,50,2100,2100,2100,2100,2100,2100,2100,2100,10,0,9,432.21354999841424,7.1693999925628304,2103.172300005099,7563.0
1782378320,2,,Aggregated,0.600000,0.000000,17,36,50,2100,2100,2100,2100,2100,2100,2100,2100,10,0,9,432.21354999841424,7.1693999925628304,2103.172300005099,7563.0
1782378321,2,,Aggregated,0.600000,0.000000,17,36,50,2100,2100,2100,2100,2100,2100,2100,2100,10,0,9,432.21354999841424,7.1693999925628304,2103.172300005099,7563.0
1782378322,2,,Aggregated,0.600000,0.000000,17,36,50,2100,2100,2100,2100,2100,2100,2100,2100,10,0,9,432.21354999841424,7.1693999925628304,2103.172300005099,7563.0
1782378323,2,,Aggregated,0.600000,0.000000,17,20,50,50,2100,2100,2100,2100,2100,2100,2100,12,0,16,363.22078333129565,7.1693999925628304,2103.172300005099,8052.333333333333
1782378324,2,,Aggregated,0.600000,0.000000,17,20,50,50,2100,2100,2100,2100,2100,2100,2100,12,0,16,363.22078333129565,7.1693999925628304,2103.172300005099,8052.333333333333
1782378325,2,,Aggregated,0.600000,0.000000,17,20,50,50,2100,2100,2100,2100,2100,2100,2100,12,0,16,363.22078333129565,7.1693999925628304,2103.172300005099,8052.333333333333
1782378326,2,,Aggregated,0.500000,0.000000,20,36,50,50,2100,2100,2100,2100,2100,2100,2100,14,0,17,316.3397499977561,7.1693999925628304,2103.172300005099,8401.857142857143
1782378327,2,,Aggregated,0.500000,0.000000,20,36,50,50,2100,2100,2100,2100,2100,2100,2100,14,0,17,316.3397499977561,7.1693999925628304,2103.172300005099,8401.857142857143
1782378328,2,,Aggregated,0.500000,0.000000,20,36,50,50,2100,2100,2100,2100,2100,2100,2100,14,0,17,316.3397499977561,7.1693999925628304,2103.172300005099,8401.857142857143
1782378329,2,,Aggregated,0.600000,0.000000,17,20,50,50,2100,2100,2100,2100,2100,2100,2100,15,0,17,295.82415999805863,7.1693999925628304,2103.172300005099,8180.866666666667
1782378330,2,,Aggregated,0.600000,0.000000,17,20,50,50,2100,2100,2100,2100,2100,2100,2100,15,0,17,295.82415999805863,7.1693999925628304,2103.172300005099,8180.866666666667
1782378331,2,,Aggregated,0.500000,0.000000,17,20,50,50,2100,2100,2100,2100,2100,2100,2100,16,0,16,277.7860937485457,7.1693999925628304,2103.172300005099,7987.5
1782378332,2,,Aggregated,0.400000,0.000000,17,36,39,50,2100,2100,2100,2100,2100,2100,2100,17,0,17,263.7495176459197,7.1693999925628304,2103.172300005099,8135.235294117647
1782378333,2,,Aggregated,0.400000,0.000000,17,36,39,50,2100,2100,2100,2100,2100,2100,2100,17,0,17,263.7495176459197,7.1693999925628304,2103.172300005099,8135.235294117647
1782378334,2,,Aggregated,0.700000,0.000000,17,20,39,50,2100,2100,2100,2100,2100,2100,2100,18,0,16,249.88379999962893,7.1693999925628304,2103.172300005099,8266.555555555555
1782378335,2,,Aggregated,0.500000,0.000000,16,20,39,50,2100,2100,2100,2100,2100,2100,2100,19,0,16,237.5691210526336,7.1693999925628304,2103.172300005099,8384.052631578947
1782378336,2,,Aggregated,0.500000,0.000000,16,20,39,50,2100,2100,2100,2100,2100,2100,2100,19,0,16,237.5691210526336,7.1693999925628304,2103.172300005099,8384.052631578947
1782378337,2,,Aggregated,0.600000,0.000000,16,20,39,50,2100,2100,2100,2100,2100,2100,2100,20,0,16,226.1408099999244,7.1693999925628304,2103.172300005099,8219.2
1782378338,2,,Aggregated,0.600000,0.000000,16,20,39,50,2100,2100,2100,2100,2100,2100,2100,20,0,16,226.1408099999244,7.1693999925628304,2103.172300005099,8219.2
1782378339,2,,Aggregated,0.600000,0.000000,16,20,36,39,50,2100,2100,2100,2100,2100,2100,21,0,16,215.72164761892054,7.1693999925628304,2103.172300005099,8070.047619047619
1782378340,2,,Aggregated,0.600000,0.000000,16,20,36,39,50,2100,2100,2100,2100,2100,2100,21,0,16,215.72164761892054,7.1693999925628304,2103.172300005099,8070.047619047619
