Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,199,0,21,37.39200854238448,11.161100002937019,2091.01340000052,10499.0,0.2555473696252656,0.0,21,33,37,39,45,58,82,130,2100,2100,2100
GET,/cart,71,0,7,7.445490141038481,5.404699986684136,39.1784999956144,5087.0,0.09117519217785858,0.0,7,7,8,8,8,9,9,39,39,39,39
GET,/product/[product_id],162,0,7,19.676432715866135,5.2549000101862475,2050.1350999984425,5865.0,0.20803353708187453,0.0,7,7,8,8,9,10,11,14,2100,2100,2100
,Aggregated,432,0,9,25.826901851663326,5.2549000101862475,2091.01340000052,7871.777777777777,0.5547560988849987,0.0,9,14,19,28,38,45,62,82,2100,2100,2100
