Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782400351,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782400352,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782400353,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782400354,2,,Aggregated,0.000000,0.000000,8,12,12,2100,2100,2100,2100,2100,2100,2100,2100,5,0,8,422.2866000003705,5.333299999620067,2080.640399999538,7205.4
1782400355,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400356,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400357,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400358,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400359,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400360,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400361,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400362,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400363,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400364,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400365,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400366,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400367,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400368,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400369,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400370,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400371,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400372,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400373,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400374,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400375,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400376,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400377,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
1782400378,2,,Aggregated,0.000000,0.000000,8,11,12,2100,2100,2100,2100,2100,2100,2100,2100,10,0,7,419.8737400001846,4.5923999987280695,2080.640399999538,7205.4
