Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/ [checkout baseline session],2,0,2089.27599999879,2084.6621000000596,2080.048200001329,2089.27599999879,10499.0,0.0034230534457033745,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/cart [add item baseline],17,0,5,7.650776470601319,4.056400000990834,45.79090000152064,0.0,0.029095954288478682,0.0,5,5,6,6,9,46,46,46,46,46,46
GET,/cart [view baseline],17,0,8,8.215229411529007,6.132499998784624,10.6192999992345,14659.0,0.029095954288478682,0.0,8,9,9,9,10,11,11,11,11,11,11
POST,/cart/checkout [normal],17,0,13,14.641158823424655,10.980400000335067,30.813499999567284,5004.0,0.029095954288478682,0.0,13,14,15,15,21,31,31,31,31,31,31
GET,/product/[id] [checkout baseline],17,0,8,7.493158823468976,6.30520000049728,9.194300000672229,5865.0,0.029095954288478682,0.0,8,8,8,8,8,9,9,9,9,9,9
,Aggregated,70,0,8,68.79042428562181,4.056400000990834,2089.27599999879,6499.628571428571,0.1198068705996181,0.0,8,9,11,12,15,31,2100,2100,2100,2100,2100
