Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1033,0,14,24.059890803611307,9.050499997101724,3110.0153000006685,10505.451113262343,0.38293988000543583,0.0,14,21,24,25,29,40,90,120,830,3100,3100
GET,/cart,418,0,7,6.923385406524036,5.353700005798601,12.412600000970997,5094.133971291866,0.15495534350655582,0.0,7,7,7,8,8,9,9,10,12,12,12
GET,/product/[product_id],841,0,7,6.895782521011016,5.022599987569265,20.699799992144108,5871.5921521997625,0.3117642198301757,0.0,7,7,7,8,8,9,10,11,21,21,21
,Aggregated,2292,0,8,14.63664720777827,5.022599987569265,3110.0153000006685,7818.275741710297,0.8496594433421674,0.0,8,12,13,15,24,28,43,86,300,3100,3100
