Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/[valid-flood-target],5930,0,14,22.069550590216384,4.416599999785831,2099.5106000000305,7079.116694772344,19.891715451657664,0.0,14,16,18,20,25,30,37,44,2100,2100,2100
,Aggregated,5930,0,14,22.069550590216384,4.416599999785831,2099.5106000000305,7079.116694772344,19.891715451657664,0.0,14,16,18,20,25,30,37,44,2100,2100,2100
