Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782346723,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782346724,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782346725,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782346726,2,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,1,0,2072.103900005459,2072.103900005459,2072.103900005459,2072.103900005459,10499.0
1782346727,2,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2,0,2043.6143999977503,2057.8591500016046,2043.6143999977503,2072.103900005459,10499.0
1782346728,2,,Aggregated,0.333333,0.000000,2000,2000,2100,2100,2100,2100,2100,2100,2100,2100,2100,3,0,2000,1375.2991666672945,10.179199998674449,2072.103900005459,8954.333333333334
1782346729,2,,Aggregated,0.333333,0.000000,2000,2000,2100,2100,2100,2100,2100,2100,2100,2100,2100,4,0,20,1036.3596499992127,10.179199998674449,2072.103900005459,9340.5
1782346730,2,,Aggregated,0.333333,0.000000,2000,2000,2100,2100,2100,2100,2100,2100,2100,2100,2100,4,0,20,1036.3596499992127,10.179199998674449,2072.103900005459,9340.5
1782346731,2,,Aggregated,0.333333,0.000000,2000,2000,2100,2100,2100,2100,2100,2100,2100,2100,2100,4,0,20,1036.3596499992127,10.179199998674449,2072.103900005459,9340.5
1782346732,2,,Aggregated,0.571429,0.000000,57,57,2000,2000,2100,2100,2100,2100,2100,2100,2100,6,0,30,705.3989499994108,10.179199998674449,2072.103900005459,8824.666666666666
1782346733,2,,Aggregated,0.571429,0.000000,57,57,2000,2000,2100,2100,2100,2100,2100,2100,2100,6,0,30,705.3989499994108,10.179199998674449,2072.103900005459,8824.666666666666
1782346734,2,,Aggregated,0.571429,0.000000,57,57,2000,2000,2100,2100,2100,2100,2100,2100,2100,6,0,30,705.3989499994108,10.179199998674449,2072.103900005459,8824.666666666666
1782346735,2,,Aggregated,0.600000,0.000000,30,57,2000,2000,2100,2100,2100,2100,2100,2100,2100,8,0,20,531.792687498637,7.04099999711616,2072.103900005459,8566.75
1782346736,2,,Aggregated,0.600000,0.000000,30,57,2000,2000,2100,2100,2100,2100,2100,2100,2100,8,0,20,531.792687498637,7.04099999711616,2072.103900005459,8566.75
1782346737,2,,Aggregated,0.600000,0.000000,20,30,57,2000,2100,2100,2100,2100,2100,2100,2100,9,0,20,473.4420444429917,6.63689999782946,2072.103900005459,8266.555555555555
1782346738,2,,Aggregated,0.700000,0.000000,20,30,57,2000,2100,2100,2100,2100,2100,2100,2100,10,0,15,426.8417599989334,6.63689999782946,2072.103900005459,7948.6
1782346739,2,,Aggregated,0.700000,0.000000,20,33,57,57,2000,2100,2100,2100,2100,2100,2100,11,0,20,391.0404636355286,6.63689999782946,2072.103900005459,8180.454545454545
1782346740,2,,Aggregated,0.700000,0.000000,20,30,57,57,2000,2100,2100,2100,2100,2100,2100,12,0,15,359.0507083323852,6.63689999782946,2072.103900005459,7922.666666666667
