Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/[reconnaissance-path],1119,0,3,7.328645308374627,1.9440000032773241,2045.729500001471,19.10187667560322,3.7386848357504996,0.0,3,4,4,4,5,5,6,6,2000,2000,2000
,Aggregated,1119,0,3,7.328645308374627,1.9440000032773241,2045.729500001471,19.10187667560322,3.7386848357504996,0.0,3,4,4,4,5,5,6,6,2000,2000,2000
