Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782449968,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782449969,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782449970,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782449971,2,GET,/ [checkout baseline session],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2091.005700000096,2091.005700000096,2091.005700000096,2091.005700000096,10499.0
1782449971,2,POST,/cart [add item baseline],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,46.416599994699936,46.416599994699936,46.416599994699936,46.416599994699936,0.0
1782449971,2,GET,/cart [view baseline],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,6.106299995735753,6.106299995735753,6.106299995735753,6.106299995735753,14659.0
1782449971,2,POST,/cart/checkout [normal],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,12.999599995964672,12.999599995964672,12.999599995964672,12.999599995964672,5004.0
1782449971,2,GET,/product/[id] [checkout baseline],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,4.772000000230037,4.772000000230037,4.772000000230037,4.772000000230037,5865.0
1782449971,2,,Aggregated,0.000000,0.000000,13,46,46,2100,2100,2100,2100,2100,2100,2100,2100,5,0,13,432.2600399973453,4.772000000230037,2091.005700000096,7205.4
1782449972,2,GET,/ [checkout baseline session],0.000000,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,0,2042.304200003855,2066.6549500019755,2042.304200003855,2091.005700000096,10499.0
1782449972,2,POST,/cart [add item baseline],0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.367300003650598,25.391949999175267,4.367300003650598,46.416599994699936,0.0
1782449972,2,GET,/cart [view baseline],0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,6,5.919700000958983,5.733100006182212,6.106299995735753,14659.0
1782449972,2,POST,/cart/checkout [normal],0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,2,0,10,11.41404999725637,9.828499998548068,12.999599995964672,5004.0
1782449972,2,GET,/product/[id] [checkout baseline],0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,2,0,5,4.938100002618739,4.772000000230037,5.104200005007442,5865.0
1782449972,2,,Aggregated,0.000000,0.000000,10,13,46,2000,2100,2100,2100,2100,2100,2100,2100,10,0,6,422.863750000397,4.367300003650598,2091.005700000096,7205.4
1782449973,2,GET,/ [checkout baseline session],0.000000,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,0,2042.304200003855,2066.6549500019755,2042.304200003855,2091.005700000096,10499.0
1782449973,2,POST,/cart [add item baseline],0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.367300003650598,25.391949999175267,4.367300003650598,46.416599994699936,0.0
1782449973,2,GET,/cart [view baseline],0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,6,5.919700000958983,5.733100006182212,6.106299995735753,14659.0
1782449973,2,POST,/cart/checkout [normal],0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,2,0,10,11.41404999725637,9.828499998548068,12.999599995964672,5004.0
1782449973,2,GET,/product/[id] [checkout baseline],0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,2,0,5,4.938100002618739,4.772000000230037,5.104200005007442,5865.0
1782449973,2,,Aggregated,0.000000,0.000000,10,13,46,2000,2100,2100,2100,2100,2100,2100,2100,10,0,6,422.863750000397,4.367300003650598,2091.005700000096,7205.4
1782449974,2,GET,/ [checkout baseline session],0.000000,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,0,2042.304200003855,2066.6549500019755,2042.304200003855,2091.005700000096,10499.0
1782449974,2,POST,/cart [add item baseline],0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.367300003650598,25.391949999175267,4.367300003650598,46.416599994699936,0.0
1782449974,2,GET,/cart [view baseline],0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,6,5.919700000958983,5.733100006182212,6.106299995735753,14659.0
1782449974,2,POST,/cart/checkout [normal],0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,2,0,10,11.41404999725637,9.828499998548068,12.999599995964672,5004.0
1782449974,2,GET,/product/[id] [checkout baseline],0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,2,0,5,4.938100002618739,4.772000000230037,5.104200005007442,5865.0
1782449974,2,,Aggregated,0.000000,0.000000,10,13,46,2000,2100,2100,2100,2100,2100,2100,2100,10,0,6,422.863750000397,4.367300003650598,2091.005700000096,7205.4
1782449975,2,GET,/ [checkout baseline session],0.000000,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,0,2042.304200003855,2066.6549500019755,2042.304200003855,2091.005700000096,10499.0
1782449975,2,POST,/cart [add item baseline],0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.367300003650598,25.391949999175267,4.367300003650598,46.416599994699936,0.0
1782449975,2,GET,/cart [view baseline],0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,6,5.919700000958983,5.733100006182212,6.106299995735753,14659.0
1782449975,2,POST,/cart/checkout [normal],0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,2,0,10,11.41404999725637,9.828499998548068,12.999599995964672,5004.0
1782449975,2,GET,/product/[id] [checkout baseline],0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,2,0,5,4.938100002618739,4.772000000230037,5.104200005007442,5865.0
1782449975,2,,Aggregated,0.000000,0.000000,10,13,46,2000,2100,2100,2100,2100,2100,2100,2100,10,0,6,422.863750000397,4.367300003650598,2091.005700000096,7205.4
1782449976,2,GET,/ [checkout baseline session],0.000000,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2,0,2042.304200003855,2066.6549500019755,2042.304200003855,2091.005700000096,10499.0
